target,model_name,horizon,dataset,nRMSE,nMAE,NSE,KGE
Algae_Sum,LSTM_FC,1,test,0.3395809720384586,0.2495070862759603,0.4555763499278137,0.51602152444879
Algae_Sum,LSTM_FC,2,test,0.41240117696291756,0.31110754806213753,0.21246981154153266,0.3319272880355526
Algae_Sum,LSTM_FC,3,test,0.4584797419451986,0.3487600292784991,0.03727191925248097,0.1739325690784812
Algae_Sum,LSTM_MLP,1,train,0.2694893557639847,0.1921619776545242,0.7728836196414636,0.8589889898418905
Algae_Sum,LSTM_MLP,2,train,0.36074263656492983,0.2593296280805849,0.5928561673562964,0.6788648372056425
Algae_Sum,LSTM_MLP,3,train,0.42197069394292175,0.302275656211794,0.44168763943042577,0.5379522924474389
Algae_Sum,LSTM_MLP,1,val,0.2839229651149953,0.2198679552062164,0.5079555080365736,0.7173567285282112
Algae_Sum,LSTM_MLP,2,val,0.3624982789071433,0.27149917741417656,0.20571195365916917,0.5110556350775092
Algae_Sum,LSTM_MLP,3,val,0.4176245744391062,0.3197546435546702,-0.06110272207301648,0.35585132522552254
Algae_Sum,LSTM_MLP,1,test,0.36679459904291273,0.2768194331917052,0.36482096815661713,0.43043909581015194
Algae_Sum,LSTM_MLP,2,test,0.414303684110648,0.3154598823774094,0.20518691388711263,0.3018886491389682
Algae_Sum,LSTM_MLP,3,test,0.4282029995211484,0.3232312686439741,0.16022537482042887,0.25998207522779593
Algae_Sum,LSTM_KAN,1,train,0.2916849412237145,0.20134652240127743,0.7339316339607094,0.7079235989609687
Algae_Sum,LSTM_KAN,2,train,0.38095822221946885,0.2643255506411753,0.5459458879395807,0.5576380219798293
Algae_Sum,LSTM_KAN,3,train,0.44170043864654873,0.3063462156733364,0.38825796444465355,0.41340620230592307
Algae_Sum,LSTM_KAN,1,val,0.27292514248213107,0.211533495135228,0.5453361529898691,0.6002617055842157
Algae_Sum,LSTM_KAN,2,val,0.3611766621242394,0.28396884878895073,0.21149311657562442,0.3803231356711072
Algae_Sum,LSTM_KAN,3,val,0.4216586543557338,0.3459826666843203,-0.08170135406589085,0.15005328213338898
Algae_Sum,LSTM_KAN,1,test,0.4093366760638841,0.3086348784600479,0.2089360273617299,0.3417571270506887
Algae_Sum,LSTM_KAN,2,test,0.44419188317199443,0.3400630394019631,0.08637356896303183,0.2151618076284636
Algae_Sum,LSTM_KAN,3,test,0.47893592921496564,0.37057825907518865,-0.050553501245995,0.06409450464687272
